Cameo video price,Price Group,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers,cameo video price category
50.0,$25.00-$49.99,1733,7922.0,121,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,247,7934.0,211,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
45.0,$25.00-$49.99,894,8845.0,3343,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
51.0,$100-499.99,235,7817.0,784,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
25.0,$10.00-$24.99,634,15952.0,5085,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,828,20029.0,3682,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,201,26776.0,743,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,1105,8061.0,3118,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
199.0,$500 and above,2070,2026.0,20,0,0,1,0,0,0,0,0,0,0,0,$500 and above
109.0,$500 and above,1566,3702.0,56,0,0,1,0,0,0,0,0,0,0,0,$500 and above
99.0,$100-499.99,2123,4083.0,12,0,0,0,0,0,1,0,0,0,0,0,$100-499.99
200.0,$500 and above,824,2023.0,33,0,0,1,0,0,0,0,0,0,0,0,$500 and above
20.0,$10.00-$24.99,277,20242.0,279,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,1570,8101.0,3129,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,382,20282.0,3726,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,329,20318.0,6037,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
39.0,$25.00-$49.99,1116,10441.0,1738,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,1456,5440.0,233,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
70.0,$100-499.99,1119,5831.0,2413,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
39.0,$25.00-$49.99,883,10473.0,182,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,376,20452.0,283,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
10.0,$5.00-$9.99,26,40919.0,319,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
150.0,$500 and above,2428,2728.0,1289,1,0,0,0,0,0,0,0,0,0,0,$500 and above
15.0,$10.00-$24.99,87,27389.0,54,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,1429,8220.0,3167,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,600,8250.0,1288,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,321,20740.0,6127,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,160,16618.0,2967,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,324,20774.0,2311,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,307,8323.0,60,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
80.0,$100-499.99,1396,5203.0,2217,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,419,16651.0,5244,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,565,16681.0,5252,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
150.0,$500 and above,2697,2782.0,1313,1,0,0,0,0,0,0,0,0,0,0,$500 and above
10.0,$5.00-$9.99,144,41786.0,8179,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
50.0,$25.00-$49.99,966,8372.0,1310,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
200.0,$500 and above,4487,2093.0,1021,1,0,0,0,0,0,0,0,0,0,0,$500 and above
20.0,$10.00-$24.99,178,20943.0,6163,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
30.0,$25.00-$49.99,432,13968.0,254,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
90.0,$100-499.99,1172,4660.0,2030,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
35.0,$25.00-$49.99,2180,11986.0,160,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
60.0,$100-499.99,196,6992.0,180,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,1503,8398.0,3216,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
400.0,$500 and above,2795,1053.0,16,0,0,1,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,1707,14065.0,4643,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
10.0,$5.00-$9.99,180,42345.0,9667,1,0,0,0,0,0,0,0,0,0,0,$5.00-$9.99
15.0,$10.00-$24.99,206,28239.0,5348,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,439,16973.0,464,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
80.0,$100-499.99,3148,5324.0,2250,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,210,21303.0,6229,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,2919,4261.0,1880,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,910,5693.0,91,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,808,4272.0,579,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
99.0,$100-499.99,2379,4323.0,1898,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
85.0,$100-499.99,940,5036.0,478,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
100.0,$100-499.99,1586,4292.0,1888,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,42,17234.0,13,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
125.0,$500 and above,5091,3465.0,1586,1,0,0,0,0,0,0,0,0,0,0,$500 and above
70.0,$100-499.99,1848,6193.0,2528,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,1367,5795.0,3,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,1473,4349.0,591,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
99.0,$100-499.99,2108,4399.0,1929,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
65.0,$100-499.99,546,6712.0,21,0,0,0,0,0,0,0,0,1,0,0,$100-499.99
50.0,$25.00-$49.99,1064,8745.0,3311,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,431,8764.0,220,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
7.0,$5.00-$9.99,0,62635.0,7444,0,0,0,0,0,0,0,1,0,0,0,$5.00-$9.99
50.0,$25.00-$49.99,3110,8773.0,245,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
9.0,$5.00-$9.99,69,48767.0,5714,0,0,0,0,0,0,0,1,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,48,43925.0,5139,0,0,0,0,0,0,0,1,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,54,43925.0,5139,0,0,0,0,0,0,0,1,0,0,0,$5.00-$9.99
99.0,$100-499.99,2349,4439.0,1947,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,581,21977.0,599,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,92,22030.0,4093,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
550.0,,1586,802.0,10,0,0,1,0,0,0,0,0,0,0,0,
20.0,$10.00-$24.99,471,22077.0,305,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,492,8837.0,3338,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
10.0,$5.00-$9.99,176,44515.0,1413,0,0,0,0,0,1,0,0,0,0,0,$5.00-$9.99
33.0,$25.00-$49.99,169,13490.0,2343,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,689,14845.0,2628,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,306,22293.0,407,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
75.0,$100-499.99,1968,5952.0,95,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,1241,8949.0,3367,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
299.0,$500 and above,2058,1500.0,142,0,0,0,0,0,0,0,1,0,0,0,$500 and above
70.0,$100-499.99,1532,6409.0,2592,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,700,9975.0,538,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,4086,4495.0,612,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
85.0,$100-499.99,1103,5290.0,83,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,508,15021.0,1585,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,960,30048.0,3424,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
99.0,$100-499.99,1514,4555.0,1986,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,674,22607.0,6476,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,660,9051.0,231,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,640,11321.0,4003,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
300.0,$500 and above,4089,1510.0,1,0,0,1,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,983,9061.0,3401,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
55.0,$100-499.99,1084,8259.0,3174,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
135.0,$500 and above,4930,3365.0,1544,1,0,0,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,528,18220.0,246,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,366,30394.0,212,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,35,30394.0,2,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,345,18355.0,2004,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
125.0,$500 and above,1724,3672.0,52,0,0,1,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,507,15315.0,56,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
75.0,$100-499.99,1944,6127.0,2505,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,309,18391.0,251,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
45.0,$25.00-$49.99,1057,10218.0,1689,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,902,9207.0,3433,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,888,11521.0,1198,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
100.0,$100-499.99,1528,4620.0,439,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
150.0,$500 and above,1608,3085.0,40,0,0,1,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,330,18566.0,5656,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,819,11607.0,4062,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,383,30956.0,5932,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
55.0,$100-499.99,1234,8477.0,3234,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,533,15545.0,4991,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,354,18695.0,338,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
75.0,$100-499.99,1029,6243.0,2545,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
10.0,$5.00-$9.99,78,46830.0,9203,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
35.0,$25.00-$49.99,649,13387.0,179,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
45.0,$25.00-$49.99,882,10430.0,141,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,248,9388.0,7,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,283,31329.0,1015,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,1683,4703.0,2043,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,1883,6282.0,2557,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,1003,10483.0,3768,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,132,13511.0,2347,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,738,15778.0,393,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,1079,6353.0,2577,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
180.0,$500 and above,2790,2651.0,85,0,0,1,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,217,19142.0,531,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,81,23970.0,665,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
2.0,$0-$4.99,0,239732.0,37654,0,0,0,0,0,0,0,0,0,1,0,$0-$4.99
195.0,$500 and above,2231,2460.0,236,0,0,0,0,0,0,0,1,0,0,0,$500 and above
23.0,$10.00-$24.99,519,20903.0,179,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
150.0,$500 and above,2875,3209.0,1490,1,0,0,0,0,0,0,0,0,0,0,$500 and above
45.0,$25.00-$49.99,627,10699.0,3823,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,226,32152.0,3676,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,660,13790.0,4580,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,1441,12072.0,2057,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
70.0,$100-499.99,1300,6903.0,333,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,1895,6449.0,2607,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,413,9675.0,1570,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
125.0,$500 and above,1163,3870.0,9,0,0,1,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,3446,4839.0,2092,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
199.0,$500 and above,3187,2432.0,1167,1,0,0,0,0,0,0,0,0,0,0,$500 and above
55.0,$100-499.99,1040,8801.0,133,0,0,0,0,0,1,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,500,10773.0,3843,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,394,24253.0,6813,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,258,24253.0,2719,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,302,32341.0,126,0,0,0,0,0,0,0,0,1,0,0,$10.00-$24.99
100.0,$100-499.99,1337,4852.0,67,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,446,19442.0,5835,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,434,19442.0,3557,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
130.0,$500 and above,2712,3739.0,481,0,0,0,0,0,0,0,0,0,1,0,$500 and above
119.0,$500 and above,2093,4092.0,1820,1,0,0,0,0,0,0,0,0,0,0,$500 and above
60.0,$100-499.99,1043,8125.0,820,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
10.0,$5.00-$9.99,2,48767.0,9592,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
300.0,$500 and above,3231,1626.0,810,1,0,0,0,0,0,0,0,0,0,0,$500 and above
75.0,$100-499.99,1693,6505.0,2631,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
10.0,$5.00-$9.99,54,49014.0,633,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
80.0,$100-499.99,1202,6127.0,2505,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,2130,4907.0,2116,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,159,19637.0,540,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
65.0,$100-499.99,547,7562.0,23,0,0,0,0,0,0,0,0,1,0,0,$100-499.99
50.0,$25.00-$49.99,814,9832.0,1000,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,155,12312.0,2107,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
40.0,$25.00-$49.99,578,12327.0,4233,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,190,24722.0,449,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
150.0,$500 and above,1871,3298.0,12,0,0,1,0,0,0,0,0,0,0,0,$500 and above
45.0,$25.00-$49.99,593,11028.0,1860,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
45.0,$25.00-$49.99,326,11045.0,1134,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
75.0,$100-499.99,1017,6635.0,2665,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,672,16593.0,5230,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,1106,4997.0,2147,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,618,12496.0,2145,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,1078,6700.0,106,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,572,16793.0,5278,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
150.0,$500 and above,2485,3362.0,1543,1,0,0,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,332,20195.0,2245,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
75.0,$100-499.99,717,6733.0,2694,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
69.0,$100-499.99,706,7348.0,54,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
250.0,$500 and above,4348,2030.0,994,1,0,0,0,0,0,0,0,0,0,0,$500 and above
175.0,$500 and above,2315,2903.0,36,0,0,1,0,0,0,0,0,0,0,0,$500 and above
15.0,$10.00-$24.99,21,33869.0,448,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,2129,14525.0,194,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,258,16953.0,5310,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,664,17006.0,5320,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,246,25520.0,459,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
30.0,$25.00-$49.99,65,17077.0,468,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
80.0,$100-499.99,1364,6409.0,102,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,952,5134.0,2192,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,236,20589.0,572,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,532,12893.0,172,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,336,25799.0,7075,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
55.0,$100-499.99,773,9388.0,99,0,0,0,0,0,0,1,0,0,0,0,$100-499.99
15.0,$10.00-$24.99,213,34427.0,8526,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,1657,14757.0,4809,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,1349,10338.0,5,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,1172,10338.0,3731,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,299,10369.0,3738,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,432,10399.0,181,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,514,10411.0,233,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
30.0,$25.00-$49.99,629,17394.0,5407,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
125.0,$500 and above,870,4182.0,556,0,0,0,0,0,0,0,0,0,1,0,$500 and above
65.0,$100-499.99,1333,8043.0,3108,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
189.0,$500 and above,2798,2767.0,1306,1,0,0,0,0,0,0,0,0,0,0,$500 and above
60.0,$100-499.99,731,8739.0,3308,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,2346,6992.0,2774,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
10.0,$5.00-$9.99,66,52630.0,10348,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
120.0,$500 and above,2802,4390.0,1925,1,0,0,0,0,0,0,0,0,0,0,$500 and above
150.0,$500 and above,1537,3513.0,447,0,0,0,0,0,0,0,0,0,1,0,$500 and above
50.0,$25.00-$49.99,395,10541.0,235,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
10.0,$5.00-$9.99,49,52935.0,1821,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
31.0,$25.00-$49.99,457,17077.0,318,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,381,17676.0,3193,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,575,10607.0,183,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,227,21258.0,3939,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,149,26584.0,5023,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
15.0,$10.00-$24.99,58,35465.0,344,0,0,0,0,0,1,0,0,0,0,0,$10.00-$24.99
89.0,$100-499.99,1752,5997.0,588,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
100.0,$100-499.99,1759,5339.0,2257,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,181,21393.0,1315,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
75.0,$100-499.99,7838,7134.0,3,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,521,17847.0,1941,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
10.0,$5.00-$9.99,47,53547.0,1389,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
39.0,$25.00-$49.99,687,13745.0,4570,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,1718,13407.0,4494,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
95.0,$100-499.99,1978,5658.0,2363,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
35.0,$25.00-$49.99,527,15363.0,370,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,614,15385.0,195,0,0,0,0,0,1,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,82,15411.0,2724,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
15.0,$10.00-$24.99,238,35976.0,6983,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
50.0,$25.00-$49.99,809,10795.0,3850,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
9.0,$5.00-$9.99,34,60156.0,4391,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
30.0,$25.00-$49.99,605,18066.0,327,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
36.0,$25.00-$49.99,369,15071.0,899,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,358,18089.0,1094,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,104,21742.0,660,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,675,10875.0,187,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
45.0,$25.00-$49.99,526,12092.0,215,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
10.0,$5.00-$9.99,72,54423.0,10705,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
25.0,$10.00-$24.99,400,21787.0,399,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
60.0,$100-499.99,913,9080.0,3408,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,974,10905.0,3886,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
175.0,$500 and above,2405,3125.0,84,0,0,1,0,0,0,0,0,0,0,0,$500 and above
35.0,$25.00-$49.99,477,15629.0,5012,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
90.0,$100-499.99,1875,6090.0,2493,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,425,18327.0,5607,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,1092,10997.0,3912,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
250.0,$500 and above,2591,2203.0,1065,1,0,0,0,0,0,0,0,0,0,0,$500 and above
35.0,$25.00-$49.99,229,15745.0,2793,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,312,27593.0,7407,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,899,5520.0,134,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
33.0,$25.00-$49.99,950,16731.0,117,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,1349,7365.0,1124,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
25.0,$10.00-$24.99,267,22133.0,620,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
19.0,$10.00-$24.99,248,29136.0,515,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
19.0,$10.00-$24.99,333,29136.0,3326,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
