Full name,Price Group,Cameo video price,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers
Christopher James,4,30.0,20,205970.0,33733,0,0,0,0,0,0,0,0,0,1,0
Ollie Phillips,4,30.0,15,205970.0,33733,0,0,0,0,0,0,0,0,0,1,0
Cale Dodds,4,30.0,5,205970.0,22536,0,0,0,0,0,0,0,1,0,0,0
Paul Jordaan,4,30.0,4,205970.0,2369,0,0,1,0,0,0,0,0,0,0,0
Jonna Andersson,4,30.0,25,205970.0,20935,0,0,1,0,0,0,0,0,0,0,0
Trevor Hall,6,125.0,167,49467.0,5790,0,0,0,0,0,0,0,1,0,0,0
Kelly AuCoin,6,150.0,264,41246.0,9501,1,0,0,0,0,0,0,0,0,0,0
Sean Pettit,4,35.0,8,176773.0,1398,0,0,1,0,0,0,0,0,0,0,0
Tony McQuay,4,35.0,16,176773.0,1398,0,0,1,0,0,0,0,0,0,0,0
Jeremy Taiwo,4,35.0,8,176773.0,282,0,0,1,0,0,0,0,0,0,0,0
Carmen Lynch,4,35.0,31,176773.0,772,0,0,0,0,0,1,0,0,0,0,0
Max von Essen,5,65.0,61,95367.0,18071,0,0,0,0,0,0,0,0,0,1,0
YONAS,4,50.0,16,124000.0,14690,0,0,0,0,0,0,0,1,0,0,0
Agnes-Nicole,4,50.0,14,124000.0,22609,0,0,0,0,0,0,0,0,0,1,0
Danielle McEwan,4,50.0,20,124000.0,1322,0,0,1,0,0,0,0,0,0,0,0
Alexis Jones,4,50.0,85,124000.0,22609,0,0,0,0,0,0,0,0,0,1,0
Nick Banks,4,50.0,48,124000.0,22609,0,0,0,0,0,0,0,0,0,1,0
Ron Jaworski,7,275.0,170,22556.0,694,0,0,1,0,0,0,0,0,0,0,0
Trayvon Mullen,4,27.0,96,230115.0,7955,0,0,1,0,0,0,0,0,0,0,0
Derek Phillips,5,100.0,201,62185.0,12066,1,0,0,0,0,0,0,0,0,0,0
Seth Jahn,3,20.0,13,311339.0,3635,0,0,1,0,0,0,0,0,0,0,0
Betnijah Laney,3,20.0,71,311339.0,6717,0,0,1,0,0,0,0,0,0,0,0
Molly Jenson,3,20.0,6,311339.0,30093,0,0,0,0,0,0,0,1,0,0,0
Walter Masterson,3,20.0,42,311339.0,45177,0,0,0,0,0,0,0,0,0,1,0
Gregg Binkley,5,75.0,60,83078.0,13957,1,0,0,0,0,0,0,0,0,0,0
Ryan Scott Graham,5,60.0,32,103984.0,12417,0,0,0,0,0,0,0,1,0,0,0
Jason Hook,6,250.0,236,24970.0,2795,0,0,0,0,0,0,0,1,0,0,0
Eli Kim,6,200.0,233,31228.0,5994,0,0,0,0,0,0,0,0,0,1,0
Jake Pates,3,25.0,3,250578.0,2476,0,0,1,0,0,0,0,0,0,0,0
Ryan Clayton,3,25.0,6,250578.0,3164,0,0,1,0,0,0,0,0,0,0,0
Ian McCoshen,3,25.0,14,250578.0,3261,0,0,1,0,0,0,0,0,0,0,0
Nicholas Masson,3,25.0,11,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0
Coby Miller,3,25.0,9,250578.0,2476,0,0,1,0,0,0,0,0,0,0,0
Jordan McIntosh,3,25.0,8,250578.0,26048,0,0,0,0,0,0,0,1,0,0,0
Abrantee,3,25.0,17,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0
Cas Haley,5,65.0,40,96527.0,11557,0,0,0,0,0,0,0,1,0,0,0
Denis Potvin,6,125.0,139,50224.0,426,0,0,1,0,0,0,0,0,0,0,0
Jon Zazula,4,50.0,53,126043.0,22919,0,0,0,0,0,0,0,0,0,1,0
Rob Pannell,4,50.0,100,126043.0,8,0,0,1,0,0,0,0,0,0,0,0
Michael Valgren,4,50.0,25,126043.0,236,0,0,1,0,0,0,0,0,0,0,0
Cirie Fields,4,50.0,178,126043.0,22919,0,0,0,0,0,0,0,0,0,1,0
Ryan Bethencourt,3,24.0,16,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0
JoJo Starbuck,6,125.0,382,50481.0,88,0,0,1,0,0,0,0,0,0,0,0
Kim Spradlin,5,89.0,140,70951.0,13824,0,0,0,0,0,0,0,0,0,1,0
Lonie Paxton,4,45.0,36,140450.0,5171,0,0,1,0,0,0,0,0,0,0,0
Isaac Bruce,6,200.0,212,31603.0,1032,0,0,1,0,0,0,0,0,0,0,0
Mauricio Vargas,3,19.0,5,333603.0,37704,0,0,1,0,0,0,0,0,0,0,0
Mike Boddicker,5,52.0,45,122012.0,2184,0,0,1,0,0,0,0,0,0,0,0
Montserrat Oliver,5,100.0,87,63460.0,12426,0,0,0,0,0,0,0,0,0,1,0
Adrian Marcel,5,100.0,43,63460.0,7554,0,0,0,0,0,0,0,1,0,0,0
Jason McKie,4,35.0,12,181829.0,6557,0,0,1,0,0,0,0,0,0,0,0
James Pickens Jr.,6,250.0,891,25520.0,7021,1,0,0,0,0,0,0,0,0,0,0
Billy Brownless,5,100.0,114,63889.0,77,0,0,1,0,0,0,0,0,0,0,0
joel Silverman,4,30.0,11,213266.0,34586,0,0,0,0,0,0,0,0,0,1,0
Cole Luke,4,30.0,16,213266.0,7489,0,0,1,0,0,0,0,0,0,0,0
Gurthro Steenkamp,4,30.0,13,213266.0,2509,0,0,1,0,0,0,0,0,0,0,0
Anthony Alfredo,4,30.0,45,213266.0,561,0,0,1,0,0,0,0,0,0,0,0
Jon Rua,5,75.0,624,85600.0,16387,0,0,0,0,0,0,0,0,0,1,0
Zach Banner,5,100.0,160,64327.0,2250,0,0,1,0,0,0,0,0,0,0,0
David Steinberg,6,169.0,252,38121.0,363,0,0,0,0,0,1,0,0,0,0,0
Bernard Robichaud,4,45.0,81,143196.0,17705,1,0,0,0,0,0,0,0,0,0,0
Slick Woods,7,400.0,342,16208.0,158,0,0,0,0,0,0,1,0,0,0,0
Tommie Earl Jenkins,5,75.0,249,86478.0,16553,0,0,0,0,0,0,0,0,0,1,0
Fred Taylor,6,228.0,260,28471.0,911,0,0,1,0,0,0,0,0,0,0,0
Art Shamsky,5,69.0,79,94261.0,1599,0,0,1,0,0,0,0,0,0,0,0
Keith Harrison,3,15.0,3,433867.0,56116,0,0,0,0,0,0,0,0,0,1,0
Lindsay Webb,3,15.0,3,433867.0,154,0,0,0,0,0,1,0,0,0,0,0
Daisha McBride,3,15.0,5,433867.0,36258,0,0,0,0,0,0,0,1,0,0,0
Trey Beamon,3,15.0,4,433867.0,7771,0,0,1,0,0,0,0,0,0,0,0
Batting Stance Guy,3,15.0,14,433867.0,56116,0,0,0,0,0,0,0,0,0,1,0
Liffort Hobley,3,15.0,5,433867.0,13109,0,0,1,0,0,0,0,0,0,0,0
Clare Cunningham,3,15.0,4,433867.0,6517,0,0,1,0,0,0,0,0,0,0,0
Pnina Tornai,7,295.0,317,22077.0,4102,0,0,0,0,0,0,0,0,0,1,0
Lester Speight,6,250.0,441,26061.0,7127,1,0,0,0,0,0,0,0,0,0,0
Charlie Rymer,4,50.0,23,130420.0,435,0,0,1,0,0,0,0,0,0,0,0
Filipe Albuquerque,4,50.0,48,130420.0,275,0,0,1,0,0,0,0,0,0,0,0
Brandon Jacobs,6,250.0,176,26116.0,826,0,0,1,0,0,0,0,0,0,0,0
Brian Cashman,6,200.0,188,32659.0,424,0,0,1,0,0,0,0,0,0,0,0
Michael Patrick McGill,4,40.0,138,163466.0,28433,0,0,0,0,0,0,0,0,0,1,0
Kris Myers,4,39.0,15,167675.0,19141,0,0,0,0,0,0,0,1,0,0,0
Ruthie Bolton,5,75.0,34,87360.0,2104,0,0,1,0,0,0,0,0,0,0,0
Simoni Lawrence,4,35.0,9,187220.0,71,0,0,1,0,0,0,0,0,0,0,0
Donald Driver,7,280.0,186,23450.0,731,0,0,1,0,0,0,0,0,0,0,0
Bob Stein,3,25.0,10,262864.0,376,0,0,1,0,0,0,0,0,0,0,0
Janine DiVita,3,25.0,10,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0
Dixie Longate,3,25.0,14,262864.0,40159,0,0,0,0,0,0,0,0,0,1,0
Dermontti Dawson,5,100.0,58,65743.0,2306,0,0,1,0,0,0,0,0,0,0,0
Scarlet Ortiz,6,150.0,147,43925.0,8628,0,0,0,0,0,0,0,0,0,1,0
Ted Ginn Jr,7,350.0,273,18920.0,559,0,0,1,0,0,0,0,0,0,0,0
Vonzell Solomon,4,50.0,28,132754.0,15606,0,0,0,0,0,0,0,1,0,0,0
Ned Hanigan,4,50.0,25,132754.0,1124,0,0,1,0,0,0,0,0,0,0,0
Otis Smith,4,50.0,24,132754.0,3044,0,0,1,0,0,0,0,0,0,0,0
Tim Rushlow,4,50.0,30,132754.0,15606,0,0,0,0,0,0,0,1,0,0,0
Sebastian Martinez,4,50.0,55,132754.0,17199,1,0,0,0,0,0,0,0,0,0,0
Justin Renfrow,4,30.0,11,221347.0,7743,0,0,1,0,0,0,0,0,0,0,0
Paul Vandervort,4,30.0,13,221347.0,35561,0,0,0,0,0,0,0,0,0,1,0
Brian Michael Smith,4,30.0,882,221347.0,35561,0,0,0,0,0,0,0,0,0,1,0
Chris Benard,3,24.0,7,276795.0,169,0,0,1,0,0,0,0,0,0,0,0
Project Pat,7,400.0,344,16618.0,1778,0,0,0,0,0,0,0,1,0,0,0
Kreesha Turner,5,100.0,48,66701.0,7967,0,0,0,0,0,0,0,1,0,0,0
Briana Scurry,5,100.0,51,66701.0,4949,0,0,1,0,0,0,0,0,0,0,0
Robert Drysdale,5,100.0,111,66701.0,838,0,0,1,0,0,0,0,0,0,0,0
Danny Clayton,3,20.0,40,333603.0,47314,0,0,0,0,0,0,0,0,0,1,0
Faith Child,3,20.0,8,333603.0,31369,0,0,0,0,0,0,0,1,0,0,0
Paige Halstead,3,20.0,31,333603.0,6191,0,0,1,0,0,0,0,0,0,0,0
Kris Bubic,3,20.0,239,333603.0,6191,0,0,1,0,0,0,0,0,0,0,0
Paula Reto,3,20.0,7,333603.0,1132,0,0,1,0,0,0,0,0,0,0,0
Kyle Hartzell,3,20.0,90,333603.0,50,0,0,1,0,0,0,0,0,0,0,0
Hance Alligood,2,8.0,1,835607.0,77450,0,0,0,0,0,0,0,0,0,1,0
Greg Lutzka,4,40.0,22,167675.0,1273,0,0,1,0,0,0,0,0,0,0,0
Ryann Redmond,4,39.0,26,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0
John Emburey,5,55.0,95,122012.0,967,0,0,1,0,0,0,0,0,0,0,0
Shimona Nelson,3,23.0,26,292802.0,90,0,0,1,0,0,0,0,0,0,0,0
Dante Hall,6,200.0,185,33748.0,1111,0,0,1,0,0,0,0,0,0,0,0
Aimie Atkinson,4,35.0,230,192911.0,32156,0,0,0,0,0,0,0,0,0,1,0
George Ducas,4,35.0,24,192911.0,21429,0,0,0,0,0,0,0,1,0,0,0
Annie Segarra,4,35.0,16,192911.0,32156,0,0,0,0,0,0,0,0,0,1,0
Chris Ashley,2,10.0,4,677039.0,71746,0,0,0,0,0,0,0,0,0,1,0
Art Still,5,67.0,38,101357.0,3717,0,0,1,0,0,0,0,0,0,0,0
Jose Rijo,5,69.0,66,98846.0,1698,0,0,1,0,0,0,0,0,0,0,0
David Pomeranz,5,100.0,116,68286.0,8162,0,0,0,0,0,0,0,1,0,0,0
Keion Crossen,5,100.0,44,68286.0,2405,0,0,1,0,0,0,0,0,0,0,0
Cody Jinks,6,250.0,439,27315.0,3090,0,0,0,0,0,0,0,1,0,0,0
Rob Bartlett,5,75.0,53,91151.0,3177,1,0,0,0,0,0,0,0,0,0,0
Mika Boorem,7,365.0,744,18737.0,5683,1,0,0,0,0,0,0,0,0,0,0
Thom Christopher,5,85.0,276,80725.0,13760,1,0,0,0,0,0,0,0,0,0,0
Bethan Wright,4,45.0,31,152593.0,26838,0,0,0,0,0,0,0,0,0,1,0
Zacardi Cortez,4,45.0,40,152593.0,17639,0,0,0,0,0,0,0,1,0,0,0
Percy Daggs III,5,100.0,144,68778.0,13418,0,0,0,0,0,0,0,0,0,1,0
Ron Capps,4,40.0,29,172049.0,410,0,0,1,0,0,0,0,0,0,0,0
Shoba Narayan,4,40.0,26,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0
Brendan Burke,4,40.0,93,172049.0,29503,0,0,0,0,0,0,0,0,0,1,0
Nili Brosh,4,49.0,146,140450.0,16428,0,0,0,0,0,0,0,1,0,0,0
Nick Cousins,4,50.0,133,137649.0,1803,0,0,1,0,0,0,0,0,0,0,0
Kristin Key,4,30.0,21,230115.0,36602,0,0,0,0,0,0,0,0,0,1,0
Joey Calistri,4,30.0,9,230115.0,23914,0,0,1,0,0,0,0,0,0,0,0
Forrest Lasso,4,30.0,15,230115.0,23914,0,0,1,0,0,0,0,0,0,0,0
Mathilde Gremaud,4,30.0,3,230115.0,2173,0,0,1,0,0,0,0,0,0,0,0
Joshua Ovenshire,3,25.0,5,276795.0,41672,0,0,0,0,0,0,0,0,0,1,0
Stefanie Wilder-Taylor,3,25.0,15,276795.0,41672,0,0,0,0,0,0,0,0,0,1,0
Hector Fonseca,3,25.0,6,276795.0,27906,0,0,0,0,0,0,0,1,0,0,0
Levi Hummon,3,25.0,20,276795.0,41672,0,0,0,0,0,0,0,0,0,1,0
Latice Crawford,3,25.0,9,276795.0,27906,0,0,0,0,0,0,0,1,0,0,0
Jamie Nicholls,3,25.0,3,276795.0,2945,0,0,1,0,0,0,0,0,0,0,0
Darren Waller,5,85.0,536,81478.0,2898,0,0,1,0,0,0,0,0,0,0,0
Rob Raco,5,100.0,101,69297.0,13509,0,0,0,0,0,0,0,0,0,1,0
Jason Dundas,5,100.0,33,69297.0,13509,0,0,0,0,0,0,0,0,0,1,0
Willie D,6,200.0,269,34665.0,4004,0,0,0,0,0,0,0,1,0,0,0
Hayes Carll,6,125.0,151,55627.0,6589,0,0,0,0,0,0,0,1,0,0,0
Gloria Gaynor,7,500.0,759,13908.0,1457,0,0,0,0,0,0,0,1,0,0,0
Andrew Siciliano,5,99.0,59,70401.0,13719,0,0,0,0,0,0,0,0,0,1,0
Tony Harnell,5,99.0,79,70401.0,8420,0,0,0,0,0,0,0,1,0,0,0
Phillip Evans,4,35.0,240,199220.0,3819,0,0,1,0,0,0,0,0,0,0,0
David Zaharakis,5,60.0,111,116357.0,272,0,0,1,0,0,0,0,0,0,0,0
Jaxson Hayes,5,100.0,429,69889.0,1741,0,0,1,0,0,0,0,0,0,0,0
Scott Nevins,4,34.0,9,205970.0,33733,0,0,0,0,0,0,0,0,0,1,0
Aaron Ekblad,6,235.0,227,29856.0,182,0,0,1,0,0,0,0,0,0,0,0
Darnell Robinson,4,49.0,20,143196.0,25460,0,0,0,0,0,0,0,0,0,1,0
Charles Phoenix,4,49.0,41,143196.0,25460,0,0,0,0,0,0,0,0,0,1,0
David Bradley,6,250.0,1752,28082.0,7490,1,0,0,0,0,0,0,0,0,0,0
Mat Devine,4,50.0,32,140450.0,16428,0,0,0,0,0,0,0,1,0,0,0
Brad Sham,4,50.0,19,140450.0,25058,0,0,0,0,0,0,0,0,0,1,0
Brushy One String,5,99.0,235,70951.0,13824,0,0,0,0,0,0,0,0,0,1,0
Brad Banks,5,75.0,44,94261.0,3416,0,0,1,0,0,0,0,0,0,0,0
Jemile Weeks,5,75.0,48,94261.0,1599,0,0,1,0,0,0,0,0,0,0,0
Wrekonize,5,75.0,35,94261.0,11292,0,0,0,0,0,0,0,1,0,0,0
Janelle Arthur,4,40.0,16,176773.0,19988,0,0,0,0,0,0,0,1,0,0,0
Matt Guelfi,4,40.0,30,176773.0,648,0,0,1,0,0,0,0,0,0,0,0
Brett Claywell,5,60.0,36,118187.0,16401,1,0,0,0,0,0,0,0,0,0,0
Rob Derhak,4,39.0,22,181829.0,20422,0,0,0,0,0,0,0,1,0,0,0
Brad Castleberry,5,100.0,0,70951.0,13824,0,0,0,0,0,0,0,0,0,1,0
Keller Williams,6,145.0,107,49014.0,5739,0,0,0,0,0,0,0,1,0,0,0
Tom Papa,6,250.0,380,28471.0,7559,1,0,0,0,0,0,0,0,0,0,0
sammy wilk,5,65.0,52,109734.0,13092,0,0,0,0,0,0,0,1,0,0,0
Walter Jones,6,171.0,106,41786.0,1397,0,0,1,0,0,0,0,0,0,0,0
Jamie Lovemark,5,75.0,27,95367.0,300,0,0,1,0,0,0,0,0,0,0,0
Sara Mearns,4,50.0,30,143196.0,71,0,0,1,0,0,0,0,0,0,0,0
Mark Grant,4,50.0,155,143196.0,2670,0,0,1,0,0,0,0,0,0,0,0
Paul Clayton,4,48.0,48,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0
Dalljiet Kaur,7,300.0,725,23908.0,4486,0,0,0,0,0,0,0,0,0,1,0
Chris Siegfried,4,30.0,8,239732.0,37654,0,0,0,0,0,0,0,0,0,1,0
Jake Fraley,4,30.0,43,239732.0,4568,0,0,1,0,0,0,0,0,0,0,0
Ben Rimalower,3,20.0,6,360193.0,49781,0,0,0,0,0,0,0,0,0,1,0
Massimo Dobrovic,3,20.0,15,360193.0,49781,0,0,0,0,0,0,0,0,0,1,0
Michael Glasder,3,20.0,2,360193.0,317,0,0,1,0,0,0,0,0,0,0,0
Hagen Kearney,3,20.0,2,360193.0,317,0,0,1,0,0,0,0,0,0,0,0
Andy Masur,3,20.0,48,360193.0,49781,0,0,0,0,0,0,0,0,0,1,0
Amanda Pelkey,4,35.0,6,205970.0,2714,0,0,1,0,0,0,0,0,0,0,0
Jackie Mason,7,360.0,560,20070.0,249,0,0,0,0,0,1,0,0,0,0,0
Dan Ahdoot,5,75.0,50,96527.0,576,0,0,0,0,0,1,0,0,0,0,0
Joel Cummins,4,41.0,15,176773.0,19988,0,0,0,0,0,0,0,1,0,0,0
Sarah Rice,4,34.0,16,213266.0,6899,0,0,0,0,0,0,0,0,1,0,0
Ken Daneyko,6,103.0,83,70401.0,738,0,0,1,0,0,0,0,0,0,0,0
Derwin Gray,4,40.0,65,181829.0,148,0,0,1,0,0,0,0,0,0,0,0
Niki Jackson,4,40.0,10,181829.0,17938,0,0,1,0,0,0,0,0,0,0,0
Troy Murray,4,40.0,21,181829.0,2379,0,0,1,0,0,0,0,0,0,0,0
Isaac Carree,4,50.0,38,146192.0,17007,0,0,0,0,0,0,0,1,0,0,0
Rob Arnold,4,50.0,38,146192.0,17007,0,0,0,0,0,0,0,1,0,0,0
Brent Stover,3,25.0,5,292802.0,43323,0,0,0,0,0,0,0,0,0,1,0
Jeremy Rosado,3,25.0,5,292802.0,28958,0,0,0,0,0,0,0,1,0,0,0
Al Bernstein,5,60.0,28,122012.0,22278,0,0,0,0,0,0,0,0,0,1,0
Taya Marquis,3,15.0,2,488196.0,38371,0,0,0,0,0,0,0,1,0,0,0
Tomm Polos,3,15.0,2,488196.0,60398,0,0,0,0,0,0,0,0,0,1,0
Vasco Ribeiro,3,15.0,9,488196.0,122,0,0,1,0,0,0,0,0,0,0,0
KenBarbie,3,15.0,5,488196.0,60398,0,0,0,0,0,0,0,0,0,1,0
Isabella Rositano,3,15.0,3,488196.0,60398,0,0,0,0,0,0,0,0,0,1,0
Erica Schroeder,5,75.0,84,97660.0,3408,1,0,0,0,0,0,0,0,0,0,0
Jax Taylor,6,140.0,317,52350.0,10302,0,0,0,0,0,0,0,0,0,1,0
Christopher Randolph,5,65.0,32,112933.0,20840,0,0,0,0,0,0,0,0,0,1,0
Arlene Dickinson,6,250.0,242,29402.0,865,0,0,0,0,0,0,0,0,1,0,0
Henry Dittman,4,45.0,29,163466.0,28433,0,0,0,0,0,0,0,0,0,1,0
Jonathan McReynolds,6,130.0,384,56641.0,6713,0,0,0,0,0,0,0,1,0,0,0
Victoria Fuller,5,70.0,101,105386.0,69,0,0,0,0,0,0,1,0,0,0,0
Jonathan Moffett,6,175.0,324,42166.0,8262,0,0,0,0,0,0,0,0,0,1,0
Milan Christopher,6,125.0,341,59042.0,11568,0,0,0,0,0,0,0,0,0,1,0
Jamal Mayers,5,75.0,70,98846.0,1247,0,0,1,0,0,0,0,0,0,0,0
Statik Selektah,6,200.0,144,37245.0,4312,0,0,0,0,0,0,0,1,0,0,0
Varla Jean Merman,4,50.0,33,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0
Eric Nadel,4,50.0,37,149285.0,5066,0,0,1,0,0,0,0,0,0,0,0
Mauricio Martinez,4,50.0,47,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0
Kevin Clancy,4,40.0,33,187220.0,31462,0,0,0,0,0,0,0,0,0,1,0
Amber Brooks,4,40.0,18,187220.0,18578,0,0,1,0,0,0,0,0,0,0,0
Dmitry Sholokhov,6,200.0,126,37528.0,66,0,0,0,0,0,0,0,0,1,0,0
Robert R. Shafer,5,76.0,110,98846.0,15151,1,0,0,0,0,0,0,0,0,0,0
Molly Erdman,4,30.0,7,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0
Derek Seguin,4,30.0,13,250578.0,38900,0,0,0,0,0,0,0,0,0,1,0
Katie Naughton,4,30.0,29,250578.0,26529,0,0,1,0,0,0,0,0,0,0,0
Christian Petroni,5,100.0,129,75209.0,188,0,0,0,0,1,0,0,0,0,0,0
Jocko Sims,6,200.0,226,37691.0,8984,1,0,0,0,0,0,0,0,0,0,0
David weintraub,5,60.0,50,126043.0,22919,0,0,0,0,0,0,0,0,0,1,0
Ken Daniels,5,65.0,22,116357.0,21417,0,0,0,0,0,0,0,0,0,1,0
Rikki Simons,5,57.0,43,132754.0,23932,0,0,0,0,0,0,0,0,0,1,0
Kwon Alexander,6,200.0,180,37980.0,1269,0,0,1,0,0,0,0,0,0,0,0
Scott Hanson,6,150.0,37,50732.0,9972,0,0,0,0,0,0,0,0,0,1,0
Kyle Juszczyk,6,200.0,315,38121.0,1274,0,0,1,0,0,0,0,0,0,0,0
Jordan Taufua,4,50.0,38,152593.0,1443,0,0,1,0,0,0,0,0,0,0,0
Henri Schoeman,4,50.0,20,152593.0,1129,0,0,1,0,0,0,0,0,0,0,0
Renae Jacobs,4,50.0,30,152593.0,26838,0,0,0,0,0,0,0,0,0,1,0
Yannis Pappas,4,50.0,111,152593.0,26838,0,0,0,0,0,0,0,0,0,1,0
Andy Macdonald,4,50.0,40,152593.0,1129,0,0,1,0,0,0,0,0,0,0,0
Slink Johnson,5,100.0,132,76512.0,14800,0,0,0,0,0,0,0,0,0,1,0
Steve Taylor,6,150.0,145,51272.0,10842,1,0,0,0,0,0,0,0,0,0,0
John Basedow,5,60.0,40,128206.0,23258,0,0,0,0,0,0,0,0,0,1,0
Amanda Jane Cooper,4,40.0,5,192911.0,32156,0,0,0,0,0,0,0,0,0,1,0
Antoine Wesley,4,40.0,31,192911.0,1349,0,0,1,0,0,0,0,0,0,0,0
Daria Pajak,4,45.0,13,172049.0,1338,0,0,1,0,0,0,0,0,0,0,0
Conor McKenna,4,45.0,75,172049.0,620,0,0,1,0,0,0,0,0,0,0,0
Tre Simmons,4,45.0,10,172049.0,3874,0,0,1,0,0,0,0,0,0,0,0
Natanya Ross,4,35.0,20,221347.0,35561,0,0,0,0,0,0,0,0,0,1,0
Ickey Woods,6,150.0,78,51809.0,1781,0,0,1,0,0,0,0,0,0,0,0
Tory Nyhaug,3,25.0,5,311339.0,3635,0,0,1,0,0,0,0,0,0,0,0
Adrianne Calvo,3,25.0,21,311339.0,453,0,0,0,0,1,0,0,0,0,0,0
Bryan Jordan,3,25.0,13,311339.0,34644,0,0,1,0,0,0,0,0,0,0,0
Cipha Sounds,5,100.0,45,77838.0,67,0,0,0,0,0,0,0,0,1,0,0
Shawn Lemon,4,50.0,11,156010.0,58,0,0,1,0,0,0,0,0,0,0,0
Myles Jones,4,50.0,197,156010.0,11,0,0,1,0,0,0,0,0,0,0,0
Peter Mel,4,50.0,17,156010.0,52,0,0,1,0,0,0,0,0,0,0,0
Benz Antoine,4,50.0,32,156010.0,27331,0,0,0,0,0,0,0,0,0,1,0
Boosie Badazz,9,1500.0,1910,5216.0,499,0,0,0,0,0,0,0,1,0,0,0
Dillon Cooper,5,60.0,10,130420.0,15350,0,0,0,0,0,0,0,1,0,0,0
Dana Dane,6,125.0,82,62635.0,7444,0,0,0,0,0,0,0,1,0,0,0
Vincent Gagnier,3,20.0,2,392537.0,821,0,0,1,0,0,0,0,0,0,0,0
LOUIE PALMER,3,20.0,7,392537.0,34429,0,0,0,0,0,0,0,1,0,0,0
Chris Parkinson,3,20.0,4,392537.0,52664,0,0,0,0,0,0,0,0,0,1,0
Ernesto Gainza,3,20.0,7,392537.0,52664,0,0,0,0,0,0,0,0,0,1,0
Chris Orr,3,20.0,5,392537.0,52664,0,0,0,0,0,0,0,0,0,1,0
Jiří Prskavec,3,20.0,5,392537.0,52664,0,0,0,0,0,0,0,0,0,1,0
Andreas Cahling,5,100.0,45,78552.0,15135,0,0,0,0,0,0,0,0,0,1,0
Nathan Stupar,4,30.0,8,262864.0,8907,0,0,1,0,0,0,0,0,0,0,0
Ryan Roxie,6,109.0,87,72734.0,8721,0,0,0,0,0,0,0,1,0,0,0
Brad Leland,6,150.0,184,52935.0,11034,1,0,0,0,0,0,0,0,0,0,0
Ray Burris,4,40.0,33,199220.0,3819,0,0,1,0,0,0,0,0,0,0,0
Kurt Bevacqua,5,59.0,48,135151.0,2455,0,0,1,0,0,0,0,0,0,0,0
Jon Curran,4,50.0,14,159608.0,534,0,0,1,0,0,0,0,0,0,0,0
Jarrod Bunch,4,50.0,24,159608.0,5836,0,0,1,0,0,0,0,0,0,0,0
Rommel Pacheco,4,50.0,10,159608.0,1190,0,0,1,0,0,0,0,0,0,0,0
Phil Perry,5,100.0,81,79980.0,9610,0,0,0,0,0,0,0,1,0,0,0
Manteo Mitchell,4,44.0,16,181829.0,1458,0,0,1,0,0,0,0,0,0,0,0
Lisa Hamme,5,75.0,47,106811.0,15710,1,0,0,0,0,0,0,0,0,0,0
Alex Clark,5,85.0,53,94261.0,214,0,0,0,0,0,0,0,0,1,0,0
Ramona Bachmann,5,90.0,161,89214.0,7197,0,0,1,0,0,0,0,0,0,0,0
Ben Lyons,5,99.0,34,81478.0,15689,0,0,0,0,0,0,0,0,0,1,0
Steve Dorff,5,100.0,78,80725.0,9704,0,0,0,0,0,0,0,1,0,0,0
Jody Wisternoff,5,60.0,48,135151.0,24292,0,0,0,0,0,0,0,0,0,1,0
Forrest Kline,5,75.0,43,108243.0,12924,0,0,0,0,0,0,0,1,0,0,0
Leslie Kritzer,5,75.0,87,108243.0,3787,1,0,0,0,0,0,0,0,0,0,0
Kangol Kid,4,50.0,23,163466.0,18737,0,0,0,0,0,0,0,1,0,0,0
Keith Harris,4,50.0,33,163466.0,18737,0,0,0,0,0,0,0,1,0,0,0
Clarke Schmidt,4,45.0,66,181829.0,3496,0,0,1,0,0,0,0,0,0,0,0
Chunkz,5,90.0,246,91151.0,17371,0,0,0,0,0,0,0,0,0,1,0
Bruno Fratus,4,49.0,14,167675.0,309,0,0,1,0,0,0,0,0,0,0,0
Leroy Butler,6,136.0,54,60558.0,2101,0,0,1,0,0,0,0,0,0,0,0
Adam Berry,5,54.0,24,152593.0,26838,0,0,0,0,0,0,0,0,0,1,0
Terry Stone,5,99.0,219,83874.0,16075,0,0,0,0,0,0,0,0,0,1,0
Joel Freeman,4,30.0,29,276795.0,41672,0,0,0,0,0,0,0,0,0,1,0
David Alexander,4,30.0,8,276795.0,9309,0,0,1,0,0,0,0,0,0,0,0
Jim Tavaré,5,100.0,43,83078.0,86,0,0,0,0,0,1,0,0,0,0,0
Tiffany Houghton,4,39.0,74,213266.0,23107,0,0,0,0,0,0,0,1,0,0,0
